0.0568601,0.135693,-0.00869621,0.98908
0.0566856,0.136233,-0.0139704,0.988955
0.0563638,0.142779,-0.0212049,0.987921
0.0552404,0.151173,-0.0337926,0.986384
0.0540039,0.155038,-0.0435384,0.98547
0.0527599,0.159532,-0.0529243,0.98436
0.0520978,0.166245,-0.0600406,0.982875
0.0510334,0.175291,-0.0714494,0.980594
0.0444985,0.174427,-0.110947,0.977387
0.0363991,0.174101,-0.15684,0.971476
0.0261019,0.172315,-0.209626,0.962124
0.0155394,0.174424,-0.26517,0.948166
-0.00193372,0.166476,-0.332255,0.928379
-0.0227956,0.160773,-0.410014,0.897508
-0.0490847,0.156232,-0.497526,0.851851
-0.0866561,0.147452,-0.589683,0.789318
-0.138376,0.143903,-0.684679,0.70097
-0.209557,0.15169,-0.76477,0.590087
-0.300202,0.180816,-0.8104,0.469506
-0.40952,0.224335,-0.808722,0.35768
-0.530957,0.264334,-0.759905,0.266
-0.652282,0.286957,-0.673643,0.195929
-0.75418,0.29056,-0.569084,0.15143
-0.829525,0.277212,-0.467397,0.128776
-0.874945,0.256433,-0.378296,0.160016
-0.908339,0.232908,-0.305456,0.165441
-0.922191,0.2101,-0.268513,0.182546
-0.930855,0.189254,-0.241291,0.198671
-0.934947,0.166955,-0.22401,0.218678
-0.936055,0.15382,-0.216185,0.231094
-0.938346,0.144614,-0.204335,0.238413
-0.934453,0.128847,-0.211969,0.255472
-0.930105,0.13586,-0.230052,0.252038
-0.927972,0.135995,-0.236482,0.25387
-0.925133,0.138337,-0.246526,0.253409
-0.926667,0.142474,-0.242758,0.249117
-0.927237,0.145608,-0.241699,0.246192
-0.925694,0.146818,-0.246514,0.246509
-0.9276,0.149109,-0.240793,0.243606
-0.927495,0.147635,-0.239259,0.246399
-0.926943,0.153538,-0.244645,0.239482
-0.926104,0.148999,-0.243872,0.246289
-0.920888,0.149294,-0.260355,0.248782
-0.920564,0.155576,-0.266682,0.239246
-0.922957,0.159008,-0.262598,0.232183
-0.924342,0.159663,-0.259375,0.229836
-0.922975,0.162414,-0.265741,0.2261
-0.924155,0.161486,-0.262144,0.226143
-0.925383,0.152446,-0.251241,0.239383
-0.924545,0.154428,-0.255194,0.237161
-0.927619,0.153549,-0.244843,0.236638
-0.927783,0.154306,-0.244687,0.235661
-0.927447,0.153622,-0.244993,0.23711
-0.928841,0.157115,-0.243124,0.231212
-0.92722,0.15247,-0.244471,0.23927
-0.926827,0.154572,-0.247297,0.236524
-0.928816,0.155807,-0.242398,0.232957
-0.929275,0.154584,-0.240311,0.234098
-0.930268,0.154867,-0.237733,0.232597
-0.929864,0.154011,-0.238634,0.233852
-0.929931,0.152178,-0.237283,0.236152
-0.929221,0.152051,-0.239649,0.236637
-0.929424,0.153907,-0.240747,0.233507
-0.931337,0.154661,-0.235738,0.230473
-0.932965,0.145429,-0.223707,0.241625
-0.932525,0.148095,-0.227431,0.238204
-0.93088,0.143852,-0.229644,0.245015
-0.929748,0.14361,-0.233428,0.24588
-0.931982,0.149032,-0.230925,0.236375
-0.933136,0.153338,-0.230768,0.229108
-0.932495,0.155564,-0.234586,0.226324
-0.932141,0.153937,-0.234672,0.228791
-0.934684,0.146061,-0.221286,0.236778
-0.935379,0.143166,-0.217819,0.239009
-0.936422,0.142755,-0.215052,0.237672
-0.938591,0.142992,-0.208865,0.234469
-0.935524,0.141691,-0.219396,0.237874
-0.936832,0.139394,-0.214186,0.238828
-0.937842,0.140397,-0.212619,0.235657
-0.939869,0.135911,-0.203117,0.238575
-0.940006,0.132884,-0.201953,0.240721
-0.940486,0.122462,-0.193102,0.251397
-0.942177,0.125812,-0.190719,0.245154
-0.944556,0.127917,-0.184616,0.239517
-0.944258,0.124839,-0.18544,0.241669
-0.944519,0.123269,-0.185164,0.241666
-0.944327,0.111257,-0.177668,0.253578
-0.944225,0.108012,-0.177105,0.255747
-0.947191,0.114456,-0.170347,0.246397
-0.95013,0.122079,-0.164609,0.235061
-0.951681,0.122078,-0.159822,0.232071
-0.953063,0.124141,-0.157318,0.226962
-0.954088,0.12372,-0.155039,0.224439
-0.955035,0.131295,-0.157721,0.213996
-0.957347,0.136368,-0.153525,0.203275
-0.959534,0.138106,-0.148393,0.195451
-0.965,0.112825,-0.116203,0.206257
-0.965562,0.0996155,-0.110692,0.213338
-0.966115,0.0885999,-0.105049,0.218487
-0.967429,0.0714019,-0.0890408,0.225952
-0.966127,0.0485624,-0.0861289,0.238374
-0.966067,0.05538,-0.0940868,0.234084
-0.962064,0.0513645,-0.124106,0.23747
-0.966377,0.0643621,-0.10122,0.227438
-0.97067,0.0851039,-0.0829464,0.208992
-0.973526,0.0890429,-0.0667109,0.19967
-0.974963,0.0839147,-0.0579858,0.197594
-0.97618,0.0805339,-0.0507881,0.194953
-0.976748,0.0751747,-0.0483839,0.194864
-0.977318,0.0644642,-0.0442643,0.196812
-0.978207,0.0506552,-0.0340599,0.198457
-0.977734,0.0363633,-0.0383894,0.203077
-0.97926,0.0446678,-0.0141307,0.197118
-0.979499,0.0462853,-0.0118802,0.195698
-0.980214,0.0579903,0.00142292,0.189249
-0.980135,0.0625191,-0.000287238,0.188221
-0.980107,0.063476,-0.00300606,0.188022
-0.981184,0.0770857,0.0152868,0.176358
-0.982034,0.0746624,0.0197151,0.172182
-0.981806,0.0811857,0.0179444,0.170718
-0.986638,0.0492857,0.062608,0.142116
-0.988531,0.0317225,0.0664694,0.131843
-0.989628,0.0185872,0.0728381,0.122417
-0.990148,0.000664942,0.0891267,0.107996
-0.991387,-0.0253397,0.0925717,0.0891111
-0.99102,-0.0413818,0.100374,0.078046
-0.991065,-0.0498412,0.100646,0.0719502
-0.990075,-0.0514837,0.10746,0.0745144
-0.982957,0.017419,0.109206,0.146855
-0.980217,0.0290668,0.124969,0.150705
-0.979657,0.0307001,0.131675,0.148297
-0.978278,0.0330599,0.149636,0.139599
-0.977695,0.0360134,0.148787,0.143796
-0.978869,0.0283662,0.15818,0.126455
-0.978698,0.0273904,0.163109,0.121634
-0.977809,0.0249284,0.177769,0.10801
-0.978485,-0.0294916,0.204076,-0.00714106
-0.975126,-0.0481696,0.211583,-0.0451826
-0.970354,-0.0654222,0.219978,-0.0757863
-0.967198,-0.0753943,0.226803,-0.0860465
-0.964021,-0.0841808,0.236739,-0.0867831
-0.964371,-0.0851098,0.237339,-0.0800959
-0.964223,-0.0859819,0.241252,-0.0683999
-0.966011,-0.0788072,0.24335,-0.0373274
-0.962863,-0.0691361,0.260569,0.0148185
-0.958577,-0.067862,0.274687,0.0327542
-0.957665,-0.0627879,0.275778,0.0536905
-0.954902,-0.0619197,0.283943,0.0608664
-0.95281,-0.05808,0.288016,0.0763347
-0.949085,-0.0567496,0.298577,0.0828763
-0.95064,-0.0556053,0.292923,0.0859477
-0.947338,-0.0570367,0.304244,0.0820536
-0.92693,-0.0520041,0.356673,0.104311
-0.918314,-0.0484857,0.376,0.113899
-0.914898,-0.0459776,0.382437,0.120785
-0.914106,-0.0437166,0.380711,0.132511
-0.912744,-0.0413512,0.382016,0.138752
-0.911837,-0.0388665,0.381647,0.14625
-0.909109,-0.0364678,0.389573,0.142909
-0.906243,-0.0344997,0.399174,0.134883
-0.893201,-0.0305189,0.435578,0.107389
-0.890291,-0.029073,0.44419,0.0960816
-0.885023,-0.0266703,0.454775,0.0959322
-0.886779,-0.026784,0.452011,0.0926942
-0.882379,-0.0254259,0.461764,0.0868023
-0.881581,-0.0257308,0.465442,0.0742735
-0.877611,-0.0245065,0.472069,0.0796871
-0.879709,-0.0252304,0.468185,0.0792402
-0.876141,-0.0256373,0.476018,0.0716063
-0.870163,-0.0252718,0.487536,0.0669775
-0.86785,-0.0253705,0.491875,0.0652052
-0.868199,-0.0259139,0.49155,0.0627576
-0.868487,-0.0262811,0.49123,0.0611004
-0.865973,-0.0263289,0.496173,0.0566548
-0.866017,-0.025817,0.495566,0.0613306
-0.875476,-0.0280423,0.479415,0.053999
-0.888659,-0.030126,0.454726,0.0509996
-0.89229,-0.0312498,0.447797,0.0481578
-0.894348,-0.0298879,0.443206,0.053075
-0.898093,-0.031059,0.435754,0.0508108
-0.896807,-0.0297054,0.437984,0.0549969
-0.897857,-0.0303029,0.435858,0.0544292
-0.896704,-0.0284956,0.437598,0.0601514
-0.900037,-0.0294266,0.430705,0.0596801
-0.900648,-0.0341455,0.430563,0.0477793
-0.902194,-0.0334876,0.427134,0.0498214
-0.902591,-0.0367768,0.426931,0.0413196
-0.902567,-0.0334301,0.426362,0.04971
-0.904997,-0.0319026,0.420848,0.0533799
-0.908411,-0.0288228,0.412619,0.0608563
-0.909744,-0.0257672,0.408795,0.0677343
-0.910589,-0.0226152,0.405863,0.0747726
-0.905998,-0.0283664,0.418111,0.0595565
-0.901572,-0.0286101,0.427798,0.0577794
-0.901634,-0.0305136,0.428226,0.0524138
-0.902529,-0.0289258,0.425862,0.0569804
-0.90305,-0.0271854,0.424194,0.0618192
-0.905837,-0.0284836,0.418493,0.0592569
-0.904454,-0.0274832,0.421228,0.0614356
-0.905579,-0.0306162,0.41967,0.0535314
-0.907263,-0.0319045,0.416271,0.0507359
-0.903742,-0.0314597,0.42377,0.0517734
-0.903642,-0.0299273,0.423545,0.0560862
-0.904577,-0.0292427,0.421298,0.0582563
-0.904436,-0.0283063,0.421314,0.0607323
-0.904442,-0.0280062,0.421196,0.0615926
-0.900451,-0.0296246,0.430334,0.0558903
-0.901482,-0.0286153,0.427769,0.0593682
-0.900242,-0.0305335,0.431061,0.0530896
-0.894038,-0.0308288,0.444073,0.0504524
-0.895794,-0.0304547,0.440415,0.0515751
-0.894426,-0.0293403,0.442919,0.0544363
-0.89584,-0.0323106,0.440967,0.0444308
-0.894524,-0.0306535,0.443257,0.0490891
-0.892442,-0.0303419,0.44746,0.0490474
-0.893592,-0.0308187,0.445353,0.0469394
-0.90051,-0.0251662,0.428843,0.0673957
-0.897025,-0.0229406,0.435398,0.0724507
-0.899888,-0.0223574,0.428699,0.0769306
-0.900735,-0.0257429,0.428135,0.0686552
-0.900409,-0.0258839,0.428824,0.0685827
-0.897767,-0.0226006,0.433108,0.07695
-0.895633,-0.0228859,0.437815,0.0750748
-0.896918,-0.0265793,0.436589,0.0649774
-0.906838,-0.0281733,0.415655,0.0638975
-0.911308,-0.0297696,0.406176,0.060434
-0.913143,-0.0310598,0.402449,0.0569224
-0.91522,-0.0318738,0.397977,0.0545102
-0.916126,-0.0289227,0.395291,0.0601829
-0.917195,-0.0307089,0.393283,0.0560199
-0.91778,-0.0299052,0.391793,0.0573076
-0.91517,-0.0271986,0.397291,0.0623247
-0.924853,-0.0169738,0.369728,0.0875182
-0.928426,-0.0176663,0.360558,0.0878081
-0.931435,-0.0120081,0.349989,0.0989565
-0.935223,-0.0132254,0.339605,0.0992529
-0.936184,-0.0095859,0.335308,0.105049
-0.940866,-0.0134748,0.322714,0.102206
-0.943133,-0.0144794,0.316219,0.101473
-0.94628,-0.0142995,0.306078,0.103276
-0.951408,-0.0370255,0.296497,0.0744468
-0.954887,-0.0322496,0.284106,0.0802121
-0.957069,-0.031372,0.276565,0.0809136
-0.96131,-0.0336213,0.2621,0.077819
-0.965056,-0.0311892,0.247653,0.079768
-0.968355,-0.0291979,0.234221,0.0811014
-0.972348,-0.0293006,0.217322,0.0803292
-0.975316,-0.029301,0.203897,0.0795388
-0.977006,-0.0774354,0.195374,0.0359388
-0.977715,-0.0847875,0.190203,0.0266112
-0.978384,-0.0869661,0.186317,0.0220958
-0.981234,-0.0742726,0.175705,0.0281269
-0.985342,-0.0563584,0.156922,0.0360637
-0.987239,-0.0364552,0.147303,0.0482909
-0.988623,-0.0256669,0.137786,0.0545893
-0.989903,-0.0211068,0.12808,0.0569357
-0.991676,-0.0115486,0.112731,0.0611359
-0.992768,-0.000546143,0.100138,0.0662079
-0.993965,0.00126292,0.0869463,0.0668827
-0.994523,-0.00596469,0.0833185,0.0628175
-0.99504,-0.0119396,0.0791441,0.0590693
-0.995226,-0.0175754,0.078437,0.055348
-0.995983,-0.0164117,0.0694022,0.0541482
-0.995954,-0.0137635,0.0703913,0.0541324
-0.99723,-0.0401792,0.0471914,0.041118
-0.998036,-0.0323177,0.0360186,0.0397829
-0.998202,-0.0373975,0.0297793,0.0361514
-0.998384,-0.0362214,0.0270795,0.0344128
-0.99865,-0.0380289,0.0176564,0.030677
-0.999169,-0.0268635,0.00968014,0.0290796
-0.99944,-0.0148982,0.00814537,0.0288486
-0.999567,0.00207746,-0.00895798,0.0279622
-0.998861,-0.0273155,-0.026666,0.0286212
-0.998388,-0.0321936,-0.0390072,0.0257524
-0.998325,-0.025083,-0.0477846,0.0208423
-0.998083,-0.0164494,-0.0576231,0.0154995
-0.998409,-0.00343348,-0.0553579,0.0101724
-0.998472,-0.00588455,-0.0538604,0.0108627
-0.998206,-0.012324,-0.0571791,0.0127482
-0.997627,-0.0138291,-0.0663812,0.0119727
-0.997014,0.00626414,-0.0769621,0.000936915
-0.995647,0.0164186,-0.0916691,-0.00364423
-0.995608,0.0228191,-0.0904753,-0.00767832
-0.994883,0.0315718,-0.0952163,-0.012073
-0.995179,0.0340569,-0.0908759,-0.0141525
-0.994884,0.0335779,-0.0945809,-0.0114879
-0.99527,0.0298114,-0.092086,-0.00832901
-0.995085,0.0257122,-0.0955633,-0.00342595
-0.994754,0.00970032,-0.101109,0.0121161
-0.994158,0.0117632,-0.106687,0.0114044
-0.993924,0.0126402,-0.108743,0.0114183
-0.994405,0.00972327,-0.104178,0.0145478
-0.994532,0.00685765,-0.102697,0.0176535
-0.993621,0.00363125,-0.110654,0.0214417
-0.993627,0.00304925,-0.1104,0.0225541
-0.994476,0.00951816,-0.103237,0.0164027
-0.993548,0.0320531,-0.108691,-0.00464789
-0.993039,0.0358144,-0.111991,-0.00696622
-0.993549,0.0357881,-0.107293,-0.00819568
-0.993606,0.0359602,-0.106716,-0.00814417
-0.993456,0.0329179,-0.109316,-0.00355018
-0.993919,0.0391329,-0.102205,-0.0121997
-0.994238,0.0330251,-0.101803,-0.00600061
-0.993971,0.0375965,-0.102512,-0.00994846
-0.994403,0.0303867,-0.101125,-0.00363074
-0.994816,0.0276356,-0.0978355,-0.00223236
-0.995263,0.0208969,-0.0948979,0.00309395
-0.994773,0.0251959,-0.0989582,-0.000331023
-0.994944,0.0226176,-0.0978348,0.00164578
-0.994891,0.0189832,-0.0990187,0.00513521
-0.995208,0.0190877,-0.0958144,0.00413585
-0.99552,0.0229305,-0.0917317,-0.000597114
-0.99517,0.0296292,-0.0933875,-0.00608279
-0.994753,0.03362,-0.0962228,-0.00879089
-0.99487,0.0346505,-0.0944733,-0.0103698
-0.995163,0.0372658,-0.0896908,-0.0147271
-0.995315,0.0283734,-0.092259,-0.00567029
-0.996135,0.0286556,-0.0825566,-0.008901
-0.995193,0.0268954,-0.0940908,-0.00387195
-0.995471,0.0213805,-0.092625,0.00117047
-0.995728,0.0281063,-0.0877313,-0.00630966
-0.996295,0.0289403,-0.080449,-0.00925738
-0.996559,0.02746,-0.0777034,-0.00889496
-0.996695,0.0228998,-0.0777797,-0.00508953
-0.996099,0.0240296,-0.0848012,-0.0041869
-0.996206,0.018649,-0.0850014,0.000779657
-0.99668,0.0192676,-0.0791068,-0.000790236
-0.996537,0.0241651,-0.0794213,-0.00465133
-0.996687,0.0271823,-0.076229,-0.00811528
-0.997259,0.0161834,-0.0721959,-0.000504365
-0.996887,0.00889349,-0.0781062,0.0060938
-0.997182,0.00689695,-0.0743258,0.00748276
-0.997381,0.0102159,-0.0714496,0.00473994
-0.997667,0.00387452,-0.0675048,0.00937724
-0.997517,0.00283385,-0.0695918,0.0103842
-0.997511,0.00926644,-0.0696677,0.00569383
-0.997588,0.0100697,-0.0684851,0.00521335
-0.997176,0.00966091,-0.0741957,0.00641381
-0.997485,0.00980736,-0.069916,0.0061883
-0.997348,0.0172334,-0.0707129,0.000700114
-0.997094,0.0217318,-0.0729846,-0.00223964
-0.997033,0.0231426,-0.0733408,-0.00314012
-0.997425,0.0201156,-0.0688159,-0.00170301
-0.997645,0.0189452,-0.0659096,-0.00143115
-0.997809,0.012206,-0.0649299,0.00357222
-0.997941,0.00865593,-0.063257,0.0061565
-0.998019,0.00748598,-0.062063,0.00710618
-0.997998,0.0114851,-0.0620401,0.00439186
-0.997417,0.0166747,-0.0698464,0.00183502
-0.997601,0.0162985,-0.0672561,0.00193056
-0.997484,0.0301077,-0.0634298,-0.00974908
-0.997488,0.0300745,-0.0634105,-0.00957153
-0.998235,0.00895897,-0.0585026,0.00481748
-0.998015,0.0111568,-0.0618643,0.00367803
-0.99796,0.0101158,-0.0628543,0.00469845
-0.997903,0.0178565,-0.0621976,-0.001204
-0.997575,0.019897,-0.0666821,-0.00153218
-0.997749,0.0255407,-0.0615666,-0.00732774
-0.997937,0.0207142,-0.0606443,-0.00378551
-0.997471,0.0198522,-0.0682351,-0.00108021
-0.997596,0.0123098,-0.0679773,0.00542657
-0.997663,0.0145294,-0.0666764,0.00332657
-0.997733,0.0141671,-0.065689,0.00351886
-0.997801,0.0126111,-0.0648919,0.00476427
-0.997598,0.00744555,-0.0681982,0.00962948
-0.997589,0.00524446,-0.0682325,0.0115528
-0.997363,0.00433892,-0.0713571,0.012501
-0.997449,-0.00090768,-0.0692232,0.0174053
-0.997803,0.00856697,-0.0650819,0.00897883
-0.997637,0.00579514,-0.0674655,0.0116185
-0.997711,0.00701585,-0.0664307,0.0104911
-0.997698,0.00842685,-0.0666473,0.00930606
-0.997657,0.00513499,-0.0670943,0.0123363
-0.997726,0.00128672,-0.0655132,0.0157829
-0.998031,0.00178365,-0.0607515,0.0154698
-0.998019,0.00257062,-0.0610559,0.0149274
-0.99801,0.00494364,-0.0614444,0.0133087
-0.997739,0.00177476,-0.0651336,0.0164638
-0.997693,-0.00199832,-0.0647809,0.0202097
-0.997155,-0.00641897,-0.0711296,0.0240962
-0.997633,-0.00582968,-0.0638362,0.0248855
-0.99758,-0.00302857,-0.0656806,0.0226251
-0.997913,-0.00264186,-0.0601814,0.0232497
-0.997448,0.00195744,-0.0687346,0.0192005
-0.998122,-0.000561142,-0.0570252,0.0223553
-0.998263,0.00289053,-0.0552312,0.0203039
-0.997924,0.000748069,-0.0603209,0.0225495
-0.998421,-0.00260085,-0.0495647,0.0262894
-0.998078,0.00117789,-0.0572737,0.0236343
-0.998482,-0.00071869,-0.048589,0.0259437
-0.998008,-0.00126478,-0.0572906,0.0263715
-0.998105,-0.00361054,-0.0541434,0.0290022
-0.998137,-0.00368209,-0.0531098,0.0298082
-0.998041,-0.00397541,-0.0544141,0.0306159
-0.998008,-0.00868484,-0.0515018,0.0353901
-0.998131,-0.00222198,-0.0524785,0.0312491
-0.998244,-0.00517379,-0.0477266,0.0347006
-0.998075,-0.00796688,-0.0488972,0.0373043
-0.997724,-0.00886102,-0.0551881,0.0377179
-0.998161,-0.00395905,-0.0487093,0.0358571
-0.998179,-0.000870045,-0.049651,0.034244
-0.99809,0.00356286,-0.0530106,0.0315311
-0.998389,0.00876505,-0.0485225,0.0280917
-0.998474,0.0125265,-0.0471612,0.025858
-0.99862,0.0106522,-0.0436268,0.0272178
-0.998566,0.0182657,-0.0448619,0.0227874
-0.998674,0.014697,-0.0424778,0.0251105
-0.99851,0.0111298,-0.0452182,0.0284409
-0.99825,0.000761639,-0.0468533,0.0360831
-0.998185,0.00352178,-0.0494661,0.0341533
-0.998036,-0.00436792,-0.0475861,0.0404924
-0.998041,-0.0021793,-0.0488305,0.039043
-0.998026,0.00560382,-0.0531362,0.0330006
-0.998257,0.00198913,-0.046663,0.0360847
-0.998336,-0.000495154,-0.0432242,0.038165
-0.997981,-0.00380597,-0.0490715,0.0401514
-0.997367,-0.0204188,-0.0440005,0.0539037
-0.996967,-0.0271553,-0.0423685,0.0593705
-0.996885,-0.0256123,-0.0516206,0.0538436
-0.995724,-0.0403422,-0.0480379,0.0678097
-0.993771,-0.058861,-0.0471897,0.082028
-0.991879,-0.0768456,-0.0556594,0.0846951
-0.990009,-0.0914096,-0.0616909,0.0878717
-0.988814,-0.09484,-0.0584245,0.0991905
-0.996164,-0.035703,-0.065751,0.0453774
-0.997361,-0.019122,-0.0601545,0.0358618
-0.997525,-0.0132991,-0.0601712,0.0338637
-0.997492,-0.013357,-0.058299,0.0378604
-0.997333,-0.0155682,-0.0562325,0.0438436
-0.99783,-0.00482303,-0.0531121,0.0386106
-0.998162,-0.00041893,-0.0465836,0.0387671
-0.997862,-0.00395017,-0.0481363,0.0440338
-0.997155,-0.0204794,-0.0401881,0.0603987
-0.996902,-0.0222171,-0.0381296,0.0651002
-0.996181,-0.0303145,-0.0366356,0.0732231
-0.996226,-0.0259676,-0.033829,0.0755986
-0.996203,-0.022465,-0.0326742,0.0775076
-0.995665,-0.0269494,-0.0302063,0.0837418
-0.996011,-0.0172943,-0.0381078,0.0788043
-0.995892,-0.0153122,-0.0256931,0.0854635
-0.996428,0.00685168,-0.0258736,0.0800981
-0.995928,0.00517436,-0.0321164,0.0840827
-0.995844,0.00562227,-0.0271332,0.0867557
-0.995818,0.0060081,-0.0187967,0.0892062
-0.995741,0.0123257,-0.0177076,0.0896312
-0.995762,0.014039,-0.0101525,0.090322
-0.995473,0.020043,-0.0133545,0.0919389
-0.995583,0.0149525,-0.00313627,0.0926365
-0.995376,0.018962,-0.00159889,0.0941534
-0.99505,0.0222034,-0.0038032,0.0967884
-0.994851,0.0319089,-7.40198e-05,0.0961936
-0.994808,0.0382506,0.00606743,0.0941148
-0.995072,0.03227,0.0103808,0.0931821
-0.995114,0.0185302,0.00573982,0.096803
-0.994904,0.0202809,0.00585394,0.0985966
-0.994626,0.0276628,0.00858947,0.0994016
-0.994739,0.0142726,0.00694943,0.101201
-0.994585,0.0196223,0.0141086,0.101076
-0.994507,0.0174872,0.0140904,0.102231
-0.994391,0.0195582,0.019882,0.102022
-0.993936,0.024517,0.0179681,0.105676
-0.993535,0.0319539,0.0219094,0.106709
-0.993427,0.0391077,0.0332156,0.102321
-0.992687,0.0413948,0.0267307,0.110199
-0.993159,0.0366487,0.0306224,0.106554
-0.992595,0.0426567,0.0320829,0.109113
-0.992472,0.0416566,0.0308862,0.110954
-0.992609,0.0408611,0.0335601,0.109234
-0.987085,0.101308,0.0826699,0.0925546
-0.994265,0.0402532,0.0521395,0.0842463
-0.994876,0.0303245,0.0399163,0.0878044
-0.995022,0.0258428,0.033665,0.0901643
-0.994581,0.0305741,0.0355977,0.0927699
-0.994506,0.0300854,0.0359786,0.0935813
-0.993781,0.0350618,0.0312441,0.100966
-0.993848,0.0320655,0.0308133,0.101428
-0.993976,0.0299648,0.033981,0.0997987
-0.993559,0.0328605,0.033685,0.103082
-0.993329,0.0333905,0.033334,0.105219
-0.992865,0.0348815,0.0300986,0.109985
-0.993551,0.0244213,0.0308405,0.106343
-0.993228,0.0232039,0.023034,0.111489
-0.992835,0.0251438,0.0197107,0.115141
-0.992504,0.02982,0.0216499,0.116528
-0.992751,0.0270978,0.0261579,0.114133
-0.992347,0.0312939,0.0270972,0.116333
-0.992054,0.035157,0.0297095,0.117089
-0.991991,0.0354855,0.0314702,0.117067
-0.991486,0.0412543,0.035141,0.118397
-0.991515,0.0395987,0.035968,0.118471
-0.991965,0.0381232,0.0429799,0.11272
-0.991295,0.0414461,0.0412012,0.117975
-0.991747,0.0338492,0.0380882,0.117648
-0.991818,0.0351405,0.0440831,0.11454
-0.992101,0.0302275,0.0414786,0.114459
-0.992106,0.0293814,0.0422671,0.114354
-0.990754,0.037746,0.0377558,0.124727
-0.990169,0.0395155,0.0348838,0.129565
-0.990086,0.036339,0.0323107,0.131777
-0.989703,0.0418836,0.0364959,0.13192
-0.988388,0.0504729,0.0348901,0.139009
-0.989015,0.0546289,0.0452813,0.12967
-0.988531,0.0551977,0.0434181,0.133698
-0.988301,0.0589852,0.0466322,0.132696
-0.988426,0.0601718,0.0492779,0.130251
-0.98894,0.0587246,0.0520478,0.125858
-0.988228,0.0651989,0.0551116,0.126956
-0.988021,0.0651858,0.0543662,0.128876
-0.987064,0.0734356,0.0578985,0.130226
-0.986598,0.0691206,0.0519706,0.138367
-0.986356,0.0760802,0.0576836,0.134115
-0.986565,0.0723206,0.055786,0.135451
-0.98689,0.0702825,0.0554101,0.134304
-0.986539,0.0694184,0.0522475,0.138539
-0.986647,0.0718526,0.0549001,0.135465
-0.986136,0.0723346,0.0521417,0.139944
-0.986973,0.0715536,0.0560771,0.132738
-0.988028,0.0650446,0.0558645,0.128252
-0.988131,0.0585157,0.0489397,0.133334
-0.988784,0.0592746,0.0554434,0.125374
-0.989249,0.0593347,0.0592723,0.119799
-0.98871,0.0612059,0.0562408,0.124671
-0.988145,0.0637464,0.0540428,0.128783
-0.98799,0.0700029,0.0599692,0.124014
-0.987662,0.0718924,0.0590289,0.12598
-0.986815,0.0735615,0.0543304,0.133541
-0.987435,0.073617,0.0574578,0.127484
-0.987214,0.071721,0.0528188,0.13219
-0.989433,0.0623343,0.0571625,0.117769
-0.987982,0.0702866,0.0522354,0.127366
-0.986842,0.0736818,0.0453321,0.136596
-0.985203,0.0886123,0.0459822,0.139312
-0.9865,0.0879074,0.0501587,0.128744
-0.987204,0.0895494,0.0533414,0.120681
-0.989108,0.0806261,0.0541357,0.110609
-0.989481,0.0790683,0.0517709,0.109526
-0.986817,0.105429,0.0616001,0.106214
-0.985445,0.11218,0.0586554,0.113461
-0.987075,0.113095,0.0663699,0.0921319
